"Source","Target","weight","jaccard","ra","pa","cn","salton","hubprom","hubdep","sorensen","lhn","AdamAdar","cosine_similarity","pearson_similarity"
10,85,1,0.392,0.400164881367992,3055,33,0.597046741707851,0.507692307692308,0.702127659574468,0.537037037037037,0.0108019639934534,7.74596938072748,0.98938,0.99191
10,88,1,0.25,0.240579252902156,1755,20,0.477409916026289,0.307692307692308,0.740740740740741,0.363636363636364,0.0113960113960114,4.86971458740584,0.98741,0.99212
10,93,7,0.486,0.466592409337559,2665,36,0.697354959803454,0.553846153846154,0.878048780487805,0.627450980392157,0.0135084427767355,8.54626720296517,0.98851,0.9935
10,94,3,0.423,0.383892646956606,2340,30,0.620173672946042,0.461538461538462,0.833333333333333,0.565656565656566,0.0128205128205128,6.98722336326628,0.98786,0.99228
10,96,1,0.174,0.121733409690481,1040,12,0.372104203767625,0.184615384615385,0.75,0.253164556962025,0.0115384615384615,2.74347098965587,0.98672,0.99263
10,97,2,0.4,0.46806548083092,3055,32,0.578954416201552,0.492307692307692,0.680851063829787,0.545454545454545,0.0104746317512275,7.64746076044087,0.99016,0.99441
10,99,4,0.41,0.493873406029074,3380,34,0.584817778730714,0.523076923076923,0.653846153846154,0.556521739130435,0.0100591715976331,8.11213865023757,0.98959,0.9938
100,113,13,0.205,0.315158768689912,2664,23,0.445615948517974,0.207207207207207,0.958333333333333,0.315789473684211,0.00863363363363363,5.61461293564245,0.99995,0.99996
101,113,9,0.196,0.333000746108618,2331,20,0.414246510667467,0.18018018018018,0.952380952380952,0.303030303030303,0.00858000858000858,4.85722083624253,0.99976,0.99977
102,113,5,0.277,0.459980290547536,3330,29,0.502546070079702,0.261261261261261,0.966666666666667,0.411347517730496,0.00870870870870871,6.95468478336005,0.99992,0.99991
103,113,5,0.107,0.173385994674422,1221,10,0.286181903516071,0.0900900900900901,0.909090909090909,0.163934426229508,0.00819000819000819,2.45064960470923,0.99993,0.99992
104,113,9,0.321,0.500812249299505,3885,34,0.545485744593475,0.306306306306306,0.971428571428571,0.465753424657534,0.00875160875160875,8.03767090026561,0.99969,0.99969
105,113,9,0.268,0.462175274434837,3219,28,0.493511802013197,0.252252252252252,0.96551724137931,0.4,0.00869835352593973,6.76733505593219,0.99981,0.99981
106,113,16,0.295,0.490085748316182,3552,31,0.520145942790869,0.279279279279279,0.96875,0.433566433566434,0.00872747747747748,7.42128055740648,0.99989,0.99988
107,113,8,0.259,0.440030519980232,3108,27,0.484309802250568,0.243243243243243,0.964285714285714,0.388489208633093,0.00868725868725869,6.5209182566126,0.99984,0.99982
108,113,6,0.214,0.332197567542895,2553,22,0.435408871330223,0.198198198198198,0.956521739130435,0.328358208955224,0.00861731296513905,5.21997778304505,0.99983,0.99982
109,112,1,0.295,0.172882830778996,812,13,0.456210564123338,0.448275862068966,0.464285714285714,0.4,0.0160098522167488,3.23841306373937,0.9999,0.99989
109,113,21,0.268,0.478245141973935,3219,28,0.493511802013197,0.252252252252252,0.96551724137931,0.4,0.00869835352593973,6.84305919259588,0.99986,0.99987
11,104,1,0.424,0.353682097125546,2065,28,0.616166387389926,0.474576271186441,0.8,0.565217391304348,0.0135593220338983,6.52511968978341,0.99075,0.99524
11,109,2,0.375,0.35799396291525,1711,24,0.580211372435668,0.406779661016949,0.827586206896552,0.511627906976744,0.0140268848626534,5.79393119727494,0.98979,0.99437
11,111,2,0.351,0.321558389152793,2773,29,0.550710127406803,0.491525423728814,0.617021276595745,0.490196078431373,0.0104579877389109,6.74424284256429,0.98902,0.99354
11,112,1,0.25,0.225983285887243,1652,19,0.467464439739867,0.322033898305085,0.678571428571429,0.36144578313253,0.011501210653753,4.64137810186035,0.99023,0.99496
11,113,10,0.504,0.973763917365469,6549,57,0.704348121149828,0.513513513513513,0.966101694915254,0.654761904761905,0.0087036188731104,14.0027641450076,0.98858,0.9939
11,12,5,0.576,0.870614989748456,5192,55,0.763300149773382,0.625,0.932203389830508,0.713286713286713,0.0105932203389831,13.3542047970732,0.94605,0.95955
11,13,6,0.561,0.663505455697852,4189,48,0.741627895930916,0.676056338028169,0.813559322033898,0.698412698412698,0.0114585820004774,11.4006512394583,0.99769,0.99857
11,14,2,0.494,0.636343800131335,4307,45,0.685685677203475,0.616438356164384,0.76271186440678,0.640625,0.0104481077315997,10.7303712443991,0.99149,0.9931
11,15,3,0.506,0.692137642526563,4189,45,0.695276152435233,0.633802816901408,0.76271186440678,0.650793650793651,0.0107424206254476,10.9197521612344,0.99196,0.9907
11,16,5,0.573,0.825401752303376,4897,53,0.757374742051712,0.63855421686747,0.898305084745763,0.710144927536232,0.0108229528282622,12.8421582370599,0.99997,0.99996
11,17,2,0.559,0.849415759254967,5192,54,0.749421965232048,0.613636363636364,0.915254237288136,0.699300699300699,0.0104006163328197,13.105680650984,0.99186,0.9923
11,19,3,0.494,0.651896573179571,4130,44,0.684664248498425,0.628571428571429,0.745762711864407,0.64,0.0106537530266344,10.5959442939609,0.99472,0.99498
11,20,2,0.479,0.725967509152531,5015,48,0.677806561487577,0.564705882352941,0.813559322033898,0.628571428571429,0.00957128614157527,11.5735492791279,0.99047,0.99355
11,21,1,0.48,0.785411972373397,5369,50,0.682375306452687,0.549450549450549,0.847457627118644,0.63013698630137,0.00931272117712796,12.1273174486758,0.99157,0.99284
11,23,1,0.505,0.768096746440484,5074,50,0.701931565569891,0.581395348837209,0.847457627118644,0.652482269503546,0.00985415845486795,12.0806494141275,0.99313,0.99509
11,24,3,0.471,0.580042913845497,3894,40,0.641005886464209,0.606060606060606,0.677966101694915,0.617886178861789,0.0102722136620442,9.52510196090745,0.99207,0.99202
11,25,3,0.484,0.706159309520399,4779,47,0.679875424010969,0.580246913580247,0.796610169491525,0.632352941176471,0.00983469345051266,11.3186938217138,0.99066,0.99466
11,27,3,0.473,0.655503966473751,4543,45,0.667638150481223,0.584415584415584,0.76271186440678,0.621212121212121,0.00990534888839974,10.7849264708423,0.99054,0.99502
11,28,1,0.537,0.835342019478715,5251,53,0.731399839092053,0.595505617977528,0.898305084745763,0.680555555555556,0.0100933155589412,12.8642514347851,0.99331,0.99635
11,30,3,0.527,0.735722137797839,4838,50,0.718848005881736,0.609756097560976,0.847457627118644,0.671532846715328,0.010334849111203,11.9779262785577,0.99056,0.9945
