"Source","Target","weight","jaccard","ra","pa","cn","salton","hubprom","hubdep","sorensen","lhn","AdamAdar","cosine_similarity","pearson_similarity"
112,163,1,0.111,0.0296071983947033,576,3,0.125,0.125,0.125,0.125,0.00520833333333333,0.644625822913034,0.99988,0.99987
112,170,1,0.088,0.00581395348837209,264,1,0.0615457454896664,0.0416666666666667,0.0909090909090909,0.0571428571428571,0.00378787878787879,0.194269271099645,0.99996,0.99996
112,178,1,0.105,0.0328409805153991,432,4,0.192450089729875,0.166666666666667,0.222222222222222,0.1,0.00925925925925926,1.16315967703089,0.99992,0.99991
112,183,1,0.081,0.00581395348837209,336,1,0.0545544725589981,0.0416666666666667,0.0714285714285714,0.0526315789473684,0.00297619047619048,0.194269271099645,0.99992,0.99991
112,186,1,0.212,0.0851066746454694,336,5,0.272772362794991,0.208333333333333,0.357142857142857,0.263157894736842,0.0148809523809524,1.20950346938432,0.99988,0.99986
112,191,1,0.224,0.372650455160479,864,11,0.374227599591874,0.305555555555556,0.458333333333333,0.310344827586207,0.0127314814814815,3.26041462324333,0.99998,0.99999
112,201,1,0.171,0.0734210342533476,360,4,0.210818510677892,0.166666666666667,0.266666666666667,0.205128205128205,0.0111111111111111,0.98057065569188,0.99993,0.99995
112,206,2,0.125,0.856088978035793,4128,20,0.311286403182345,0.116279069767442,0.833333333333333,0.204081632653061,0.00484496124031008,6.1626188617317,0.99989,0.99989
113,153,1,0.147,0.0601489503701007,418,7,0.342381191631163,0.318181818181818,0.368421052631579,0.162162162162162,0.0167464114832536,2.09170723843864,0.9999,0.99994
113,166,1,0.172,0.0476112366649656,323,7,0.38949041885226,0.368421052631579,0.411764705882353,0.1875,0.021671826625387,2.08934635393407,0.99974,0.99985
113,185,1,0.136,0.0140845070422535,114,3,0.280975743474508,0.157894736842105,0.5,0.0869565217391304,0.0263157894736842,0.913840749511828,0.99967,0.99979
113,206,2,0.079,0.23786378736233,3268,14,0.244898999989462,0.0813953488372093,0.736842105263158,0.126984126984127,0.00428396572827417,3.68218775156709,0.99969,0.99976
114,132,1,0.158,0.0142857142857143,96,1,0.102062072615966,0.0833333333333333,0.125,0.1,0.0104166666666667,0.235377455552387,0.99993,0.99994
114,206,2,0.034,0.0603878337866624,1376,4,0.107832773203438,0.0232558139534884,0.5,0.0444444444444444,0.00290697674418605,0.952759236009896,0.99988,0.99989
115,133,1,0.188,0.0405304577395265,360,6,0.316227766016838,0.3,0.333333333333333,0.222222222222222,0.0166666666666667,1.55824124709993,0.99988,0.9999
115,141,1,0.167,0.0304480644867781,300,5,0.288675134594813,0.25,0.333333333333333,0.181818181818182,0.0166666666666667,1.38639987680849,0.99996,0.99996
115,153,1,0.05,0,440,2,0.0953462589245592,0.0909090909090909,0.1,0,0.00454545454545455,0.647030906297345,0.99995,0.99995
115,206,6,0.115,0.484810030570625,3440,18,0.306897452761713,0.104651162790698,0.9,0.1875,0.00523255813953488,4.86814313178687,0.99991,0.9999
116,137,1,0.12,0.00581395348837209,195,3,0.21483446221183,0.2,0.230769230769231,0.0769230769230769,0.0153846153846154,0.974011761602206,0.99993,0.99993
116,174,1,0.174,0.0173082063619353,180,4,0.298142396999972,0.266666666666667,0.333333333333333,0.16,0.0222222222222222,1.22304710367534,0.9999,0.99989
116,206,4,0.08,0.336723590453813,2580,12,0.236249769287447,0.0697674418604651,0.8,0.128342245989305,0.00465116279069767,3.24454974152462,0.99986,0.99985
117,139,1,0.111,0.0335917312661499,432,6,0.288675134594813,0.25,0.333333333333333,0.105263157894737,0.0138888888888889,1.79459305778591,0.99999,1
117,193,1,0.103,0.00581395348837209,288,5,0.294627825494395,0.277777777777778,0.3125,0.0666666666666667,0.0173611111111111,1.60756930406651,0.99996,0.99996
117,206,2,0.098,0.456252625016314,3096,17,0.305526190743076,0.0988372093023256,0.944444444444444,0.159574468085106,0.00549095607235142,4.93410131335658,0.99993,0.99992
118,132,1,0.143,0.0593698175787728,312,3,0.169841555121689,0.115384615384615,0.25,0.157894736842105,0.00961538461538462,0.761124163430954,0.99998,0.99998
118,134,1,0.094,0.00581395348837209,182,1,0.0741249316661101,0.0384615384615385,0.142857142857143,0.0606060606060606,0.00549450549450549,0.194269271099645,0.99993,0.99992
118,156,1,0.143,0.0470551160963847,364,5,0.26207120918048,0.192307692307692,0.357142857142857,0.157894736842105,0.0137362637362637,1.4648527257014,0.99995,0.99994
118,166,1,0.194,0.0638256192972587,442,7,0.332956045908146,0.269230769230769,0.411764705882353,0.24390243902439,0.0158371040723982,1.84399850627586,0.99995,0.99997
118,171,1,0.114,0.0891472868217054,286,2,0.118262479197817,0.0769230769230769,0.181818181818182,0.108108108108108,0.00699300699300699,0.59669887548149,0.99998,0.99999
118,177,2,0.091,0.00581395348837209,260,3,0.186052101883813,0.115384615384615,0.3,0.0588235294117647,0.0115384615384615,1.06285823490615,0.99998,0.99999
118,178,1,0.128,0.0443352333889623,468,5,0.231125081760512,0.192307692307692,0.277777777777778,0.142857142857143,0.0106837606837607,1.3870783008429,0.99995,0.99994
118,190,2,0.143,0.126793587685093,312,3,0.169841555121689,0.115384615384615,0.25,0.157894736842105,0.00961538461538462,0.910233523300644,0.99998,0.99998
118,199,1,0.086,0.00581395348837209,260,1,0.0620173672946042,0.0384615384615385,0.1,0.0555555555555556,0.00384615384615385,0.194269271099645,0.9999,0.99989
118,205,1,0.154,0.062536609799294,442,4,0.190260597661798,0.153846153846154,0.235294117647059,0.186046511627907,0.00904977375565611,0.942017075893684,0.9999,0.99989
118,206,3,0.124,0.9402670427628,4472,20,0.29907430227729,0.116279069767442,0.769230769230769,0.202020202020202,0.00447227191413238,6.34038128630086,0.9999,0.99989
119,206,2,0.029,0.0934188034188034,1032,3,0.0933859209547035,0.0174418604651163,0.5,0.0337078651685393,0.00290697674418605,0.862681200964827,0.99993,0.99993
12,102,1,0.282,0.507078691057682,2730,24,0.459335401410572,0.342857142857143,0.615384615384615,0.411214953271028,0.00879120879120879,6.15378337811569,0.99168,0.99499
12,103,1,0.112,0.162724784750195,1470,11,0.286902292026516,0.157142857142857,0.523809523809524,0.160919540229885,0.00748299319727891,2.92611325856867,0.99147,0.99541
12,107,2,0.145,0.176175837929204,1190,11,0.318874069608847,0.157142857142857,0.647058823529412,0.211764705882353,0.0092436974789916,2.70578792277195,0.99023,0.99452
12,110,1,0.118,0.177065753553407,1050,9,0.277746029931765,0.128571428571429,0.6,0.168674698795181,0.00857142857142857,2.31862364653314,0.99035,0.99417
12,114,1,0.099,0.167943080807373,560,7,0.295803989154981,0.1,0.875,0.131578947368421,0.0125,1.87546479231747,0.99035,0.99404
12,116,2,0.118,0.0944278650304829,1050,9,0.277746029931765,0.128571428571429,0.6,0.168674698795181,0.00857142857142857,2.08214509633952,0.9902,0.99406
12,123,1,0.139,0.368181504011262,1540,13,0.331270674434457,0.185714285714286,0.590909090909091,0.204545454545455,0.00844155844155844,3.82809202837135,0.99055,0.99414
12,125,1,0.143,0.215057525704253,1260,11,0.309889893400456,0.157142857142857,0.611111111111111,0.209302325581395,0.00873015873015873,2.81004662232536,0.99137,0.99501
12,13,3,0.28,0.691885635132479,4830,32,0.460443570455163,0.457142857142857,0.463768115942029,0.414814814814815,0.00662525879917184,8.37612817001858,0.99471,0.99625
12,130,1,0.09,0.116165920362078,1190,9,0.260896966043602,0.128571428571429,0.529411764705882,0.120481927710843,0.00756302521008403,2.47038372129042,0.99009,0.99418
12,132,1,0.093,0.210785486443381,840,7,0.241522945769824,0.1,0.583333333333333,0.125,0.00833333333333333,1.98500475140757,0.99033,0.99463
12,138,1,0.137,0.175636106202707,910,10,0.331496772065898,0.142857142857143,0.769230769230769,0.197530864197531,0.010989010989011,2.51571453664591,0.99033,0.99401
12,139,1,0.108,0.136023269651405,1680,11,0.268372520060847,0.157142857142857,0.458333333333333,0.155555555555556,0.00654761904761905,2.85237778448586,0.99003,0.99457
12,141,1,0.107,0.122332548162307,1050,10,0.308606699924184,0.142857142857143,0.666666666666667,0.148148148148148,0.00952380952380952,2.71706814293742,0.99091,0.99512
12,15,1,0.362,0.982369949527943,4200,36,0.555492059863531,0.514285714285714,0.6,0.507936507936508,0.00857142857142857,9.91627451205817,0.99527,0.99623
12,150,1,0.108,0.109736710394605,840,8,0.276026223736942,0.114285714285714,0.666666666666667,0.15,0.00952380952380952,1.95818322717048,0.99027,0.99466
12,152,1,0.117,0.146363534365037,1120,9,0.268926437100239,0.128571428571429,0.5625,0.166666666666667,0.00803571428571428,2.25184190181289,0.99038,0.99404
12,155,1,0.188,0.249046556013896,1890,17,0.391037150294001,0.242857142857143,0.62962962962963,0.279569892473118,0.00899470899470899,4.31896192366407,0.99003,0.99405
12,16,1,0.205,0.280685510307182,2660,20,0.387783367164741,0.285714285714286,0.526315789473684,0.307692307692308,0.0075187969924812,4.92874190350595,0.99328,0.99596
12,166,1,0.133,0.189076310499377,1190,12,0.347862621391469,0.171428571428571,0.705882352941177,0.192771084337349,0.0100840336134454,3.25221126614243,0.9898,0.99434
12,17,1,0.193,0.264157866426147,2030,16,0.35511740929478,0.228571428571429,0.551724137931034,0.288659793814433,0.00788177339901478,3.92419396286068,0.99479,0.99715
12,18,1,0.333,1.06641091615573,5600,39,0.521159421729227,0.4875,0.557142857142857,0.479452054794521,0.00696428571428571,10.6926605394004,0.98703,0.98403
12,188,1,0.153,0.269425340377868,1050,13,0.401188709901439,0.185714285714286,0.866666666666667,0.222222222222222,0.0123809523809524,3.68433759254184,0.99077,0.99493
12,191,1,0.224,0.338973805496566,2520,21,0.418330013267038,0.3,0.583333333333333,0.333333333333333,0.00833333333333333,5.3068649178627,0.99039,0.99482
12,196,1,0.108,0.15822749875906,840,8,0.276026223736942,0.114285714285714,0.666666666666667,0.15,0.00952380952380952,2.08551017878942,0.98965,0.99391
12,206,4,0.322,2.14813652117823,12040,59,0.537698429725161,0.343023255813953,0.842857142857143,0.475,0.00490033222591362,17.4813375418049,0.98961,0.99392
12,21,2,0.34,0.835929960085552,4620,36,0.52964089770285,0.514285714285714,0.545454545454545,0.484848484848485,0.00779220779220779,9.52311716829696,0.99015,0.99457
12,22,1,0.267,0.446243010857376,2870,25,0.466658370591598,0.357142857142857,0.609756097560976,0.392523364485981,0.00871080139372822,6.38308953309499,0.99202,0.99535
12,23,2,0.234,0.460346226451237,3360,24,0.414039335605413,0.342857142857143,0.5,0.350877192982456,0.00714285714285714,6.18450886251766,0.99455,0.99614
12,26,1,0.271,0.52769906318674,2800,25,0.472455591261534,0.357142857142857,0.625,0.39622641509434,0.00892857142857143,6.56691939276172,0.99535,0.99608
12,27,4,0.333,0.873924066182996,5320,38,0.520988072251728,0.5,0.542857142857143,0.47887323943662,0.00714285714285714,10.0263313853785,0.99298,0.99175
12,28,3,0.292,0.615304285048932,3920,30,0.479157423749955,0.428571428571429,0.535714285714286,0.426229508196721,0.0076530612244898,7.77492697354948,0.99961,0.99981
12,29,1,0.239,0.495842697289204,2870,23,0.42932570094427,0.328571428571429,0.560975609756098,0.355140186915888,0.00801393728222997,6.09870885085012,0.99289,0.99316
12,30,2,0.202,0.417549785150997,2310,19,0.395318929823828,0.271428571428571,0.575757575757576,0.303030303030303,0.00822510822510823,5.08327099714417,0.99254,0.99379
12,31,1,0.326,0.838543807935043,3780,32,0.520480038905884,0.457142857142857,0.592592592592593,0.466666666666667,0.00846560846560847,8.67895417028081,0.99206,0.99535
12,35,2,0.348,1.16145015399389,6090,42,0.538196221106943,0.482758620689655,0.6,0.496732026143791,0.00689655172413793,11.63774060709,0.9975,0.99865
12,37,3,0.337,0.852505403496774,4970,37,0.524835894635444,0.52112676056338,0.528571428571429,0.481751824817518,0.00744466800804829,9.78727516420322,0.99093,0.98857
12,38,3,0.322,0.797845567651631,3430,29,0.49516613815282,0.414285714285714,0.591836734693878,0.461538461538462,0.00845481049562682,7.95767215963502,0.99316,0.99573
12,42,1,0.244,0.445746029727422,3080,24,0.432449982093868,0.342857142857143,0.545454545454545,0.363636363636364,0.00779220779220779,6.16644054087983,0.99485,0.99729
12,44,1,0.135,0.253907898893454,2870,15,0.279995022354959,0.214285714285714,0.365853658536585,0.205607476635514,0.00522648083623693,3.87682223319511,0.99148,0.99519
12,45,1,0.179,0.215815998238924,1540,14,0.356753034006338,0.2,0.636363636363636,0.266666666666667,0.00909090909090909,3.40288308716246,0.99199,0.99524
12,48,2,0.134,0.264172289820421,1750,13,0.310759438426942,0.185714285714286,0.52,0.197802197802198,0.00742857142857143,3.59584662997424,0.99113,0.99503
12,51,1,0.205,0.33263896105543,2520,18,0.358568582800318,0.257142857142857,0.5,0.307692307692308,0.00714285714285714,4.52683887286488,0.99243,0.99549
12,54,1,0.2,0.493912122279276,2660,18,0.349005030448267,0.257142857142857,0.473684210526316,0.30188679245283,0.00676691729323308,4.9358264645307,0.99275,0.99605
12,55,2,0.239,0.423084232620964,3220,24,0.422944426110145,0.342857142857143,0.521739130434783,0.357142857142857,0.00745341614906832,6.0696978556221,0.99013,0.99457
12,59,1,0.185,0.391254939744325,1960,17,0.383990858734732,0.242857142857143,0.607142857142857,0.276595744680851,0.0086734693877551,4.6670225266682,0.99251,0.9959
12,60,1,0.224,0.311660368980255,1610,17,0.423678068337343,0.242857142857143,0.739130434782609,0.32967032967033,0.0105590062111801,4.26985338318534,0.99121,0.99486
12,66,1,0.207,0.257525076798995,2170,19,0.407871851204037,0.271428571428571,0.612903225806452,0.309278350515464,0.00875576036866359,4.68965423163641,0.99009,0.99454
12,68,1,0.077,0.0986486550187258,1120,8,0.239045721866879,0.114285714285714,0.5,0.0975609756097561,0.00714285714285714,2.24403483277119,0.99135,0.9954
12,69,1,0.182,0.320952145930349,1470,14,0.365148371670111,0.2,0.666666666666667,0.269662921348315,0.00952380952380952,3.66199411581688,0.99151,0.99533
12,70,2,0.2,0.365438441591594,2660,18,0.349005030448267,0.257142857142857,0.473684210526316,0.30188679245283,0.00676691729323308,4.59100151218952,0.99159,0.99516
12,73,1,0.146,0.199516570483152,1820,14,0.328165061656947,0.2,0.538461538461538,0.217391304347826,0.00769230769230769,3.60555956263437,0.99079,0.99472
12,75,2,0.18,0.391846328799898,2590,18,0.353689871351337,0.257142857142857,0.486486486486487,0.271844660194175,0.00694980694980695,4.8246831060339,0.9912,0.99497
12,78,1,0.095,0.0571747330044914,910,9,0.298347094859308,0.128571428571429,0.692307692307692,0.126582278481013,0.00989010989010989,2.36176355451856,0.99027,0.99471
12,82,1,0.179,0.279127156695923,1680,16,0.390360029179413,0.228571428571429,0.666666666666667,0.266666666666667,0.00952380952380952,4.18744204918887,0.99082,0.99498
12,84,1,0.143,0.141493811483441,1400,13,0.347439614486152,0.185714285714286,0.65,0.209302325581395,0.00928571428571429,3.27284271740442,0.99047,0.99376
12,85,1,0.191,0.381902280629892,2520,17,0.338648105978078,0.242857142857143,0.472222222222222,0.288461538461538,0.00674603174603175,4.44885936790467,0.9925,0.99587
12,87,2,0.21,0.343348233827335,2100,19,0.414613991448386,0.271428571428571,0.633333333333333,0.3125,0.00904761904761905,4.94395695876488,0.99214,0.99387
12,89,1,0.177,0.291029679544263,1750,16,0.382473154987006,0.228571428571429,0.64,0.263736263736264,0.00914285714285714,4.22646407036725,0.99265,0.99593
12,96,1,0.13,0.131369270780143,1190,10,0.289885517826224,0.142857142857143,0.588235294117647,0.188235294117647,0.00840336134453781,2.39429251042897,0.99101,0.99513
12,98,1,0.16,0.208336340439246,1820,15,0.351605423203872,0.214285714285714,0.576923076923077,0.239130434782609,0.00824175824175824,3.79786974877697,0.99051,0.99413
120,129,1,0.15,0.0591064942809129,403,4,0.199254192554687,0.129032258064516,0.307692307692308,0.181818181818182,0.00992555831265509,0.934115755018742,0.99989,0.99992
120,160,1,0.143,0.168462903858473,775,7,0.251447422837485,0.225806451612903,0.28,0.185185185185185,0.00903225806451613,2.03581329886466,0.99998,0.99998
120,173,1,0.179,0.100091178474552,403,5,0.249067740693359,0.161290322580645,0.384615384615385,0.227272727272727,0.0124069478908189,1.25177441710513,0.99986,0.99985
120,177,1,0.108,0.0335917312661499,310,4,0.227184733698826,0.129032258064516,0.4,0.102564102564103,0.0129032258064516,1.34191354818177,0.99989,0.99992
120,187,1,0.162,0.0656941095641803,310,4,0.227184733698826,0.129032258064516,0.4,0.195121951219512,0.0129032258064516,0.956621859491936,0.99991,0.99993
120,192,1,0.167,0.0824409583243321,496,5,0.224506627533469,0.161290322580645,0.3125,0.212765957446808,0.0100806451612903,1.20093073082456,0.99985,0.99985
120,195,1,0.073,0.0384615384615385,341,1,0.0541530361073882,0.032258064516129,0.0909090909090909,0.0476190476190476,0.00293255131964809,0.306927676430135,0.99984,0.9999
120,203,1,0.154,0.0791472868217054,372,4,0.207390338946085,0.129032258064516,0.333333333333333,0.186046511627907,0.010752688172043,0.991459416605449,0.99984,0.9999
120,206,8,0.165,1.02432532796893,5332,27,0.369758949073724,0.156976744186047,0.870967741935484,0.266009852216749,0.00506376594148537,8.01463588929341,0.99981,0.99984
121,175,1,0.261,0.0491739357224383,190,6,0.435285750066007,0.315789473684211,0.6,0.296296296296296,0.0315789473684211,1.76996582545912,0.99995,0.99994
121,201,1,0.19,0.0203067071115605,150,4,0.32659863237109,0.266666666666667,0.4,0.173913043478261,0.0266666666666667,1.29903557218244,0.99998,0.99998
121,206,1,0.052,0.218817648137956,1720,9,0.217009269976685,0.0523255813953488,0.9,0.0777777777777778,0.00523255813953488,2.83542451704386,0.99995,0.99994
122,206,2,0.035,0.0611089480135554,860,4,0.136398867894095,0.0232558139534884,0.8,0.0451977401129944,0.00465116279069767,0.952866547559109,0.99988,0.99987
123,125,1,0.111,0.0200996677740864,396,4,0.201007563051842,0.181818181818182,0.222222222222222,0.105263157894737,0.0101010101010101,1.07667763294938,0.9999,0.99989
123,128,1,0.13,0.0512813978201114,704,8,0.301511344577764,0.25,0.363636363636364,0.16,0.0113636363636364,2.13028782013104,0.99985,0.99983
123,138,1,0.207,0.0447337787724924,286,6,0.35478743759345,0.272727272727273,0.461538461538462,0.242424242424242,0.020979020979021,1.53026949252051,0.99998,0.99998
123,163,1,0.15,0.0988560246857831,528,6,0.261116483933547,0.25,0.272727272727273,0.181818181818182,0.0113636363636364,1.67605405051834,0.99998,0.99998
123,171,1,0.1,0.00581395348837209,242,3,0.192847303959968,0.136363636363636,0.272727272727273,0.0645161290322581,0.012396694214876,0.84130017739699,0.99993,0.99994
123,176,2,0.111,0.027027027027027,220,5,0.337099931231621,0.227272727272727,0.5,0.0714285714285714,0.0227272727272727,1.79255776351271,0.99996,0.99998
123,183,1,0.125,0.0328409805153991,308,4,0.227921152919276,0.181818181818182,0.285714285714286,0.117647058823529,0.012987012987013,1.11823807080585,0.99998,0.99998
123,189,1,0.088,0.00581395348837209,374,5,0.25854384499751,0.227272727272727,0.294117647058824,0.0571428571428571,0.0133689839572193,1.54721242512651,0.99993,0.99995
123,196,1,0.133,0.0200996677740864,264,4,0.246182981958665,0.181818181818182,0.333333333333333,0.125,0.0151515151515152,1.07667763294938,0.99995,0.99997
123,206,1,0.109,0.708442229853715,3784,19,0.308871642162119,0.11046511627907,0.863636363636364,0.177083333333333,0.00502114164904863,5.85080120721529,0.99985,0.99986
124,167,1,0.226,0.0675635836149193,400,9,0.45,0.45,0.45,0.277777777777778,0.0225,2.48163204037721,0.99999,0.99999
124,206,2,0.103,0.386394095140122,3440,18,0.306897452761713,0.104651162790698,0.9,0.168421052631579,0.00523255813953488,4.87349992839541,0.99992,0.99991
125,177,1,0.12,0.00581395348837209,180,3,0.223606797749979,0.166666666666667,0.3,0.0769230769230769,0.0166666666666667,1.06285823490615,0.99994,0.99996
125,181,1,0.179,0.112371445856019,270,5,0.304290309725092,0.277777777777778,0.333333333333333,0.193548387096774,0.0185185185185185,1.61222492128161,0.99996,0.99998
125,190,1,0.143,0.0781609195402299,216,2,0.136082763487954,0.111111111111111,0.166666666666667,0.133333333333333,0.00925925925925926,0.593187996880861,0.99993,0.99996
125,197,1,0.107,0.0181818181818182,198,1,0.0710669054518702,0.0555555555555556,0.0909090909090909,0.0689655172413793,0.00505050505050505,0.249542514629212,0.99981,0.99982
125,206,1,0.091,0.44317104824862,3096,14,0.251609804141356,0.0813953488372093,0.777777777777778,0.147368421052632,0.00452196382428941,3.94201796873465,0.99982,0.99984
126,139,1,0.32,0.223128750087056,264,10,0.615457454896664,0.416666666666667,0.909090909090909,0.387096774193548,0.0378787878787879,3.22623873333224,1,1
126,172,2,0.4,0.119219750589821,132,8,0.696310623822791,0.666666666666667,0.727272727272727,0.421052631578947,0.0606060606060606,2.74284870041551,1,1
126,206,2,0.058,0.358981463265351,1892,10,0.229900244935851,0.0581395348837209,0.909090909090909,0.0883977900552486,0.00528541226215645,3.38492788317914,0.99994,0.99994
127,151,1,0.15,0.00581395348837209,136,5,0.428746462856272,0.294117647058824,0.625,0.0952380952380952,0.0367647058823529,1.86197821275514,1,1
127,189,2,0.278,0.0598111484392837,136,7,0.600245047998781,0.411764705882353,0.875,0.285714285714286,0.0514705882352941,2.41437414553933,1,1
127,206,6,0.04,0.197960043248125,1376,7,0.188707353106017,0.0406976744186047,0.875,0.0561797752808989,0.00508720930232558,2.49501245218218,0.99995,0.99994
128,141,1,0.154,0.0689096029483166,480,8,0.365148371670111,0.25,0.533333333333333,0.186046511627907,0.0166666666666667,2.27040556959421,0.99997,0.99999
128,160,1,0.222,0.144649144162171,800,12,0.424264068711929,0.375,0.48,0.30188679245283,0.015,3.16992250740557,0.99984,0.99981
128,162,1,0.167,0.0659629038584728,320,6,0.335410196624968,0.1875,0.6,0.2,0.01875,1.53677707580631,0.99987,0.99987
128,177,2,0.111,0.0335917312661499,320,6,0.335410196624968,0.1875,0.6,0.105263157894737,0.01875,1.91899156453736,0.9999,0.99993
128,187,1,0.105,0.0275530839231547,320,4,0.223606797749979,0.125,0.4,0.1,0.0125,1.03253654401945,0.99988,0.99989
128,192,1,0.143,0.066060964049601,512,6,0.265165042944955,0.1875,0.375,0.173913043478261,0.01171875,1.53557006116026,0.99996,0.99998
128,197,3,0.049,0,352,2,0.106600358177805,0.0625,0.181818181818182,0,0.00568181818181818,0.577078016355585,0.99991,0.99994
128,206,3,0.159,1.00493290747908,5504,28,0.377414706212034,0.162790697674419,0.875,0.257425742574257,0.00508720930232558,8.36341096485127,0.99981,0.99983
129,172,1,0.316,0.13310863947871,156,6,0.480384461415261,0.461538461538462,0.5,0.347826086956522,0.0384615384615385,1.94010219338409,1,1
129,206,2,0.081,0.408080067535424,2236,12,0.253772960662688,0.0697674418604651,0.923076923076923,0.12972972972973,0.00536672629695885,3.45661324583397,0.99994,0.99993
13,102,2,0.227,0.331804710554564,2691,20,0.385543287977493,0.289855072463768,0.512820512820513,0.339622641509434,0.00743218134522482,4.91730792705061,0.999,0.99918
13,115,1,0.187,0.26122106164633,1380,14,0.376867331440716,0.202898550724638,0.7,0.275862068965517,0.0101449275362319,3.5396247017491,0.99839,0.99885
13,121,1,0.1,0.115840602389105,690,9,0.342624144432096,0.130434782608696,0.9,0.133333333333333,0.0130434782608696,2.61158987308056,0.9981,0.9986
13,124,1,0.225,0.347570984879773,1380,18,0.484543711852349,0.260869565217391,0.9,0.329411764705882,0.0130434782608696,4.82811289518084,0.99842,0.99886
13,130,2,0.135,0.20365012150158,1173,12,0.35037429748427,0.173913043478261,0.705882352941177,0.195121951219512,0.010230179028133,3.29373727680852,0.99817,0.99854
13,14,1,0.222,0.478596661800241,2967,22,0.403890750644717,0.318840579710145,0.511627906976744,0.333333333333333,0.00741489720256151,5.83961799421059,0.99869,0.99856
13,142,1,0.122,0.11358046374821,966,9,0.289570253439504,0.130434782608696,0.642857142857143,0.17283950617284,0.0093167701863354,2.14874725631893,0.99818,0.99852
13,143,1,0.133,0.247716813020256,1242,12,0.340502612303499,0.173913043478261,0.666666666666667,0.192771084337349,0.00966183574879227,3.37468386556198,0.99816,0.99864
13,145,1,0.128,0.132330067659303,1311,10,0.276184088333054,0.144927536231884,0.526315789473684,0.186046511627907,0.007627765064836,2.39094221643208,0.99837,0.99872
13,148,1,0.158,0.211839975526287,1449,14,0.367784856244914,0.202898550724638,0.666666666666667,0.232558139534884,0.00966183574879227,3.68207820995427,0.99875,0.99902
13,15,2,0.309,0.773829823827992,4140,32,0.497335897728167,0.463768115942029,0.533333333333333,0.448,0.00772946859903382,8.56767652087049,0.99981,0.99982
13,155,1,0.19,0.395913768110376,1863,17,0.393860559885586,0.246376811594203,0.62962962962963,0.282608695652174,0.00912506709608159,4.67040619013977,0.99813,0.99848
13,161,1,0.113,0.157765539503906,690,8,0.304554795050752,0.115942028985507,0.8,0.155844155844156,0.0115942028985507,2.08831357831177,0.99789,0.99847
13,164,1,0.081,0.0660732419030003,897,8,0.267112225317671,0.115942028985507,0.615384615384615,0.102564102564103,0.00891861761426979,2.19788035136296,0.99821,0.99856
13,167,4,0.13,0.184801978927952,1380,12,0.323029141234899,0.173913043478261,0.6,0.188235294117647,0.00869565217391304,3.18972906796708,0.99832,0.99876
13,171,1,0.081,0.0755144143178652,759,6,0.217786202592188,0.0869565217391304,0.545454545454545,0.102564102564103,0.00790513833992095,1.45744994307579,0.99831,0.99877
13,174,2,0.053,0.0236710963455149,828,6,0.208514414057075,0.0869565217391304,0.5,0.051948051948052,0.0072463768115942,1.71990865281438,0.9981,0.9985
13,181,1,0.093,0.0758637086243116,1035,9,0.279751442472094,0.130434782608696,0.6,0.125,0.00869565217391304,2.39878243883123,0.99854,0.99897
13,184,1,0.068,0.0420159223673813,690,5,0.19034674690672,0.072463768115942,0.5,0.0779220779220779,0.0072463768115942,1.16418376130385,0.99798,0.99853
13,19,1,0.265,0.729569329755336,3933,28,0.446473881685944,0.405797101449275,0.491228070175439,0.39344262295082,0.00711924739384694,7.64087976513834,0.99995,0.99995
13,195,1,0.039,0.037037037037037,759,3,0.108893101296094,0.0434782608695652,0.272727272727273,0.0256410256410256,0.00395256916996047,0.775767750094859,0.99795,0.9985
13,20,7,0.341,0.743634092386967,3243,31,0.544362524541498,0.449275362318841,0.659574468085106,0.482142857142857,0.00955905026210299,8.30484077351326,1,1
13,201,1,0.105,0.229419852220251,1035,8,0.248667948864084,0.115942028985507,0.533333333333333,0.146341463414634,0.00772946859903382,2.2285685612666,0.99792,0.99851
13,206,1,0.317,2.17703724164858,11868,58,0.532401444031673,0.337209302325581,0.840579710144927,0.468619246861925,0.0048870913380519,17.3101573276191,0.99785,0.99828
13,21,1,0.304,0.748457822295666,4554,33,0.489009646921826,0.478260869565217,0.5,0.442748091603053,0.0072463768115942,8.71063794768521,0.9982,0.99868
13,23,1,0.278,0.596224557348865,3312,27,0.469157431628418,0.391304347826087,0.5625,0.407079646017699,0.00815217391304348,7.13172334522627,0.99997,0.99997
13,24,4,0.228,0.425940786395919,1932,18,0.409514179673961,0.260869565217391,0.642857142857143,0.336842105263158,0.0093167701863354,4.74863921280679,0.99907,0.99891
13,25,1,0.301,0.894340561494673,4623,33,0.485346601734991,0.478260869565217,0.492537313432836,0.439393939393939,0.00713822193380921,9.04160518839654,0.99996,0.99996
13,26,2,0.274,0.505854392923228,2760,25,0.475866867266801,0.36231884057971,0.625,0.4,0.00905797101449275,6.52238761055372,0.99973,0.99978
13,27,2,0.375,1.0553163681789,5244,41,0.56617738108276,0.539473684210526,0.594202898550725,0.524822695035461,0.0078184591914569,11.0865042703319,0.9972,0.99756
13,28,1,0.323,0.67958215738327,3864,32,0.514791561670229,0.463768115942029,0.571428571428571,0.462809917355372,0.0082815734989648,8.32980875805592,0.99668,0.9972
13,31,1,0.26,0.522727860432075,3726,27,0.442325868464691,0.391304347826087,0.5,0.38655462184874,0.0072463768115942,6.92356472181609,0.99917,0.99936
